gene	zcount_L1HFK240241--Normal	zcount_L1HFK240242--G1	zcount_L1HFK240243--G5	zcount_L1HFK240244--G10	zcount_L1HFK240245--G15	zcount_L1HFK240246--G20	zcount_L1HFK240247--G25
tmem97	0	0	0	0	0	0	0
tmem98	0	0	0	0	0	0	0
tmem9b	0	0	0	0	0	0	0
tmf1	0	0	0	0	0	0	0
tmf1_1	47.3084586853603	67.0121420222721	57.8345988755452	26.6283945859812	4.73509854067973	20.6633526210686	31.381246057339
tmie	0	0	0	0	0	0	0
tmigd1	0	0	0	0	0	0	0
tmlhe	0	0	0	0	0	0	0
tmod1	0	0	0	0	0	0	0
tmod2	0	0	0	0	0	0	0
tmod2_1	80.0137976284383	84.0036051831682	53.4694958744214	25.2548419072543	16.8896282062276	30.7229869041833	11.3288931931307
tmod4	0	0	0	0	0	0	0
tmpoa	0	0	0	0	0	0	0
tmpob	0	0	0	0	0	0	0
tmppe	0	0	0	0	0	0	0
tmppe_1	21.1904623556337	30.0946468967415	15.898491212075	14.6583970140491	1.63212445520031	9.19853716889242	11.9670602050189
tmprss13a	0	0	0	0	0	0	0
tmprss13b	0	0	0	0	0	0	0
tmprss13b_1	0.370270521882569	0	0	0.593149626358541	1.15830397807338	0	0
tmprss15	0	0	0	0	0	0	0
tmprss15_1	0.0941871141473017	0	1.28921310079019	0.704114672630004	0	0	0.0866817051784437
tmprss2	0	0	0	0	0	0	0
tmprss3a	0	0	0	0	0	0	0
tmprss4a	0	0	0	0	0	0	0
tmprss4b	0	0	0	0	0	0	0
tmprss4b_1	0	0	0.298780819664403	0.792596729021771	0	0	0.341510744362774
tmprss5	0	0	0	0	0	0	0
tmprss7	0	0	0	0	0	0	0
tmprss7_1	0	0	0.328030833841759	0	0	0.357768516168167	0.281207946259077
tmprss9	0	0	0	0	0	0	0
tmsb	0	0	0	0	0	0	0
tmsb1	0	0	0	0	0	0	0
tmsb1_1	1.91260036491221	1.1936670370888	1.02663785403483	2.04257540505422	1.99437301487823	1.11970785605263	0.586730865314992
tmsb2	0	0	0	0	0	0	0
tmsb4x	0	0	0	0	0	0	0
tmtc1	0	0	0	0	0	0	0
tmtc1_1	11.0478110112193	11.7745637474598	15.6009853599359	12.5246568059351	2.74711432066916	9.03004686918315	5.47478261697076
tmtc2a	0	0	0	0	0	0	0
tmtc2a_1	78.7377975515995	160.467511836355	93.7880977894617	75.9976014821345	1.12858018233237	43.2447520759632	99.2326421288464
tmtc2b	0	0	0	0	0	0	0
tmtc2b_1	5.82348498714538	5.73370081225663	2.02106031063695	1.28673785137815	0.104697695274839	0.529027157566606	0
tmtc3	0	0	0	0	0	0	0
tmtc4	0	0	0	0	0	0	0
tmtops2a	0	0	0	0	0	0	0
tmtops2b	0	0	0	0	0	0	0
tmtops3a	0	0	0	0	0	0	0
tmtops3b	0	0	0	0	0	0	0
tmtopsa	0	0	0	0	0	0	0
tmtopsb	0	0	0	0	0	0	0
tmtopsb_1	0	0	0	0	0	0	0
tmub1	0	0	0	0	0	0	0
tmub2	0	0	0	0	0	0	0
tmub2_1	90.0099156348688	91.5909899612368	60.6565284413692	12.8865558567588	0.340066167921545	8.30521769383651	7.80352050868939
tmx1	0	0	0	0	0	0	0
tmx2a	0	0	0	0	0	0	0
tmx2a_1	36.9949887958541	80.8990192763364	93.6813452950748	148.083598863454	12.3681017608768	49.103058586661	30.9281911918081
tmx2b	0	0	0	0	0	0	0
tmx3	0	0	0	0	0	0	0
tmx4	0	0	0	0	0	0	0
tnc	0	0	0	0	0	0	0
tnc_1	47.2375694557352	7.3863106506504	24.5034573246101	32.6104465675404	0.534242922414512	9.85309085294408	41.6344931067839
tnfa	0	0	0	0	0	0	0
tnfaip1	0	0	0	0	0	0	0
tnfaip1_1	38.7246189714272	94.7467449747938	87.062061104328	85.1099373411011	7.41280471939297	43.6988687605404	59.2258368447689
tnfaip1_2	49.1737215466846	91.3688287948481	96.0466686507952	103.034079307653	9.7483135236606	58.6161507312402	65.2157502269742
tnfaip2a	0	0	0	0	0	0	0
tnfaip2b	0	0	0	0	0	0	0
tnfaip3	0	0	0	0	0	0	0
tnfaip6	0	0	0	0	0	0	0
tnfaip6_1	275.900487784725	1564.91587951937	302.099637268721	1242.64125128895	81.4614301356913	109.184683656869	105.312717976149
tnfaip8l1	0	0	0	0	0	0	0
tnfaip8l2a	0	0	0	0	0	0	0
tnfaip8l2b	0	0	0	0	0	0	0
tnfaip8l3	0	0	0	0	0	0	0
tnfaip8l3_1	41.1226807417611	47.1505118510127	57.867430453289	43.9172645859416	3.93402463446503	25.1791034682536	32.6376386125385
tnfb	0	0	0	0	0	0	0
tnfrsf11a	0	0	0	0	0	0	0
tnfrsf11a_1	48.9068619075728	16.0125623267254	33.7031730581297	22.1222062707224	8.33532685285651	14.1901547048859	6.80286633296794
tnfrsf13b	0	0	0	0	0	0	0
tnfrsf18	0	0	0	0	0	0	0
tnfrsf19	0	0	0	0	0	0	0
tnfrsf1a	0	0	0	0	0	0	0
tnfrsf1b	0	0	0	0	0	0	0
tnfrsf21	0	0	0	0	0	0	0
tnfrsf9a	0	0	0	0	0	0	0
tnfrsf9a_1	1.00271337189781	4.22415208690405	11.1010434623278	2.14171000835447	1.306980098442	11.0067365007391	3.46054124553853
tnfrsf9b	0	0	0	0	0	0	0
tnfrsfa	0	0	0	0	0	0	0
tnfsf10	0	0	0	0	0	0	0
tnfsf10l	0	0	0	0	0	0	0
tnfsf10l_1	41.7842681275605	60.9657821451193	41.7256312869249	19.2967834049074	5.8879380905395	12.4514164769626	13.8575280953419
tnfsf10l3	0	0	0	0	0	0	0
tnfsf10l4	0	0	0	0	0	0	0
tnfsf10l4_1	8.41905881670578	32.0893255608872	0.968388897777533	2.56891280257411	2.82182564871069	1.58426749845744	0.830161756243553
tnfsf11	0	0	0	0	0	0	0
tnfsf12	0	0	0	0	0	0	0
tnfsf12_1	0	0.758155281436536	2.08661447314815	1.03787021536662	0	0.853416302893981	0.447193152360423
tnfsf13	0	0	0	0	0	0	0
tnfsf13b	0	0	0	0	0	0	0
tnfsf14	0	0	0	0	0	0	0
tnfsf18	0	0	0	0	0	0	0
tnika	0	0	0	0	0	0	0
tnikb	0	0	0	0	0	0	0
tnip1	0	0	0	0	0	0	0
tnip2	0	0	0	0	0	0	0
tnk1	0	0	0	0	0	0	0
tnk2b	0	0	0	0	0	0	0
tnks1bp1	0	0	0	0	0	0	0
tnksa	0	0	0	0	0	0	0
tnksa_1	56.6202246210805	65.0725261389324	45.1428630085904	10.8943704747075	7.17397688821202	16.0414010079295	11.3532217239967
tnksa_2	28.6163391493411	25.5878420158849	32.342292074839	7.98295944148085	6.06244406214544	11.0729435399755	7.85216222156634
tnksb	0	0	0	0	0	0	0
tnksb_1	105.235350617674	85.2906890949309	116.101051978737	75.442762372995	8.66091265335153	64.8169789775359	69.2683113066192
tnksb_2	37.1620359382186	48.5772157815113	57.8436951366747	40.3275857048373	8.48233713472573	40.3038291554051	34.3583432647167
tnmd	0	0	0	0	0	0	0
tnnc1a	0	0	0	0	0	0	0
tnnc1b	0	0	0	0	0	0	0
tnnc2	0	0	0	0	0	0	0
tnnc2_1	1.38813559909045	0.649758728237969	2.04907391603404	1.23539121815467	1.68873240277547	2.23483300600954	1.49044047914941
tnni1a	0	0	0	0	0	0	0
tnni1al	0	0	0	0	0	0	0
tnni1b	0	0	0	0	0	0	0
tnni1c	0	0	0	0	0	0	0
tnni1d	0	0	0	0	0	0	0
tnni1d_1	0	0	0	0.298366313972775	0	0.245339612611202	0
tnni1d_2	0	0	0	0.298366313972775	0	0.245339612611202	0
tnni2a.1	0	0	0	0	0	0	0
tnni2a.2	0	0	0	0	0	0	0
tnni2a.3	0	0	0	0	0	0	0
tnni2a.4	0	0	0	0	0	0	0
tnni2b.1	0	0	0	0	0	0	0
tnni2b.2	0	0	0	0	0	0	0
tnni3k	0	0	0	0	0	0	0
tnnt1	0	0	0	0	0	0	0
tnnt2a	0	0	0	0	0	0	0
tnnt2b	0	0	0	0	0	0	0
tnnt2c	0	0	0	0	0	0	0
tnnt2d	0	0	0	0	0	0	0
tnnt2e	0	0	0	0	0	0	0
tnnt2e_1	3.20158393434273	0.749298954255153	1.61112489187767	11.1122529017542	3.12981251892395	2.10861798024778	1.28907713417878
tnnt3a	0	0	0	0	0	0	0
tnnt3b	0	0	0	0	0	0	0
tnpo1	0	0	0	0	0	0	0
tnpo1_1	58.4603725308685	42.2173271228309	37.4890906043902	37.5381112223567	4.58153196364974	23.3107945346977	21.9026484230936
tnpo2	0	0	0	0	0	0	0
tnpo3	0	0	0	0	0	0	0
tnr	0	0	0	0	0	0	0
tnrc18	0	0	0	0	0	0	0
tnrc5	0	0	0	0	0	0	0
tnrc5_1	33.350451384703	128.812692210172	62.9937876324228	29.5687106255468	0.437438237029568	20.9981577161039	9.45881273780532
tnrc6a	0	0	0	0	0	0	0
tnrc6b	0	0	0	0	0	0	0
tnrc6b_1	68.2331028264782	67.949964803703	62.4808572925217	28.0196430302752	4.07367221049473	17.1142362804568	23.3697053977504
tnrc6c1	0	0	0	0	0	0	0
tnrc6c2	0	0	0	0	0	0	0
tnrc6c2_1	52.3696198336245	48.0166026764732	29.5962793187193	9.88221992494111	4.0845507088543	11.2666093354188	11.9119770757799
tnrc6c2_2	43.6502096764522	41.8984511880173	24.8985847457824	7.23464754587538	3.87185481511208	9.55803436809625	10.3560008087905
tns1a	0	0	0	0	0	0	0
tns1a_1	0.426984219107553	1.33241893355275	9.62618389028712	15.3520298873092	1.78095920086483	1.74980782876206	2.22677043470784
tns1b	0	0	0	0	0	0	0
tns2a	0	0	0	0	0	0	0
tns2a_1	21.9286966539664	36.9462401033487	19.9259359659232	8.46123012060432	1.26862829397854	6.01938485765615	7.81034773573111
tns2b	0	0	0	0	0	0	0
tns2b_1	1.01509254932864	1.54422020735244	0.408657941149666	1.49060372495041	0	0.278565553413767	0
tnw	0	0	0	0	0	0	0
tnxb	0	0	0	0	0	0	0
tnxba	0	0	0	0	0	0	0
tob1a	0	0	0	0	0	0	0
tob1b	0	0	0	0	0	0	0
toe1	0	0	0	0	0	0	0
togaram1	0	0	0	0	0	0	0
tollip	0	0	0	0	0	0	0
tom1	0	0	0	0	0	0	0
tom1l2	0	0	0	0	0	0	0
tom1l2_1	0	0	0	0	0	0	0
tom1l2_2	39.3387702091674	37.3108099174966	28.1212093930669	21.6578016097431	3.62235187311309	14.799360831265	14.6457768993534
tomm20a	0	0	0	0	0	0	0
tomm20b	0	0	0	0	0	0	0
tomm22	0	0	0	0	0	0	0
tomm22_1	268.462689985649	319.037071315456	321.071968868247	242.731482133957	129.377250083379	272.149823824472	292.195720005878
tomm34	0	0	0	0	0	0	0
tomm40	0	0	0	0	0	0	0
tomm40l	0	0	0	0	0	0	0
tomm5	0	0	0	0	0	0	0
tomm6	0	0	0	0	0	0	0
tomm7	0	0	0	0	0	0	0
tomm70a	0	0	0	0	0	0	0
tomm70a_1	289.866087194675	351.558323529564	169.482033858046	40.7027019203726	2.73455269050314	105.933597886546	64.0371373702757
tonsl	0	0	0	0	0	0	0
tonsl_1	13.5807852743933	31.0269229063709	19.8865290207086	11.7231962666846	0.953878545705245	5.93212859173443	9.26060940035337
top1	0	0	0	0	0	0	0
top1l	0	0	0	0	0	0	0
top1mt	0	0	0	0	0	0	0
top2a	0	0	0	0	0	0	0
top2b	0	0	0	0	0	0	0
top3a	0	0	0	0	0	0	0
top3b	0	0	0	0	0	0	0
top3b_1	79.0778522164015	108.953784908188	90.3234552571525	30.0210592195473	0.136974753926571	32.1835781677342	43.1581227204045
topaz1	0	0	0	0	0	0	0
topbp1	0	0	0	0	0	0	0
toporsa	0	0	0	0	0	0	0
toporsb	33.6724685186612	76.7685290949763	50.2894999918194	29.7215085351371	31.6784469109252	35.4463107077356	34.4107637840108
tor1	0	0	0	0	0	0	0
tor1l1	0	0	0	0	0	0	0
tor1l2	0	0	0	0	0	0	0
tor1l3	0	0	0	0	0	0	0
tor2a	0	0	0	0	0	0	0
tor2a_1	11.6371906357249	17.5714129422037	19.3441979270492	7.21627082781747	1.3700507484609	3.29653890105146	5.70041343191477
tor3a	0	0	0	0	0	0	0
tor4aa	0	0	0	0	0	0	0
tor4aa_1	36.6209063315762	69.3607182230584	68.6375493131229	38.0735471283185	7.71319188163847	23.3205082039649	23.3240727395936
tor4ab	0	0	0	0	0	0	0
tor4ab_1	0.196050750314701	0	0	0.418747636026531	0	0.860815866213871	0.18042821985409
tor4ab_2	0.196050750314701	0	0	0.418747636026531	0	0.860815866213871	0.18042821985409
tor4ab_3	0	0	0	0.420204994388572	0.820577296144795	0	0
tox	0	0	0	0	0	0	0
tox2	0	0	0	0	0	0	0
tox3	0	0	0	0	0	0	0
tox3_1	0.301214740714416	0.281985285848687	1.4551634236586	0	0	0.264513578783303	1.1088483848937
tox4a	0	0	0	0	0	0	0
tox4a_1	104.737328543835	118.527067463473	116.216571710668	58.8602145889792	8.64077217582471	44.0840434485539	68.9902154063676
tox4b	0	0	0	0	0	0	0
tp53	0	0	0	0	0	0	0
tp53_1	315.815722359913	20.6760360028629	33.1871012309276	40.8639335563344	89.1873244712364	76.7150816714681	49.9736029258251
tp53bp1	0	0	0	0	0	0	0
tp53bp2a	0	0	0	0	0	0	0
tp53bp2a_1	205.331751628795	266.482661032078	253.897082074957	151.066682721988	26.1626013713554	84.9399812401894	104.968847889397
tp53bp2b	0	0	0	0	0	0	0
tp53bp2b_1	5.00184703736691	5.3799288737821	7.96892602231364	2.9550154798358	0	1.58874142612802	2.54648927801599
tp53i11a	0	0	0	0	0	0	0
tp53i11b	0	0	0	0	0	0	0
tp53i3	0	0	0	0	0	0	0
tp53i3_1	2.93833488404831	3.73316411228144	6.25258029666509	4.48288001439294	0	1.65877512833539	1.93156448234886
tp53inp1	0	0	0	0	0	0	0
tp53inp2	0	0	0	0	0	0	0
tp53inp2_1	0	0	0	0	0	0	0
tp53rk	0	0	0	0	0	0	0
tp63	0	0	0	0	0	0	0
tp63_1	10.0291553185182	10.882585366362	10.0021296841014	20.569429829482	7.60578095996573	5.40439638586692	3.88078304867618
tp73	0	0	0	0	0	0	0
tpbga	0	0	0	0	0	0	0
tpbgb	0	0	0	0	0	0	0
tpbgl	0	0	0	0	0	0	0
tpcn1	0	0	0	0	0	0	0
tpcn2	0	0	0	0	0	0	0
tpd52	0	0	0	0	0	0	0
tpd52_1	41.4783129643084	50.5138187058943	15.0729103115113	19.2084616374291	16.0758552108366	8.38084364984846	6.08066533144628
tpd52l1	0	0	0	0	0	0	0
tpd52l2a	0	0	0	0	0	0	0
tpd52l2b	0	0	0	0	0	0	0
tpgs2	0	0	0	0	0	0	0
tph1a	0	0	0	0	0	0	0
tph1a_1	1.00523947256797	0.376426119579871	0.161876508105077	0.429421108669767	0	0.353102892365144	0.185027160846221
tph1b	0	0	0	0	0	0	0
tph1b_1	0.31712744090176	0.59376424846306	0.383009353679192	0.169339273100958	0	0.139243707204301	0
tph2	0	0	0	0	0	0	0
tph2_1	5.80034938149795	6.85901923022044	6.51374458424077	8.63973239137547	1.91000259930733	9.91914016135911	3.51193542245247
tpi1a	0	0	0	0	0	0	0
tpi1b	0	0	0	0	0	0	0
tpi1b_1	218.099448807506	181.260435096239	241.657734554495	168.626242455573	20.9257881222984	138.463743265702	59.6680111717732
tpk1	0	0	0	0	0	0	0
tpk1_1	33.109237428147	60.983122628159	50.9326446473945	38.8089326960303	12.3503395588015	30.4933772798333	29.9754279857592
tpm1	0	0	0	0	0	0	0
tpm2	0	0	0	0	0	0	0
tpm3	0	0	0	0	0	0	0
tpm4a	0	0	0	0	0	0	0
tpm4a_1	205.23639231596	472.101091639755	608.30493804086	798.329626109488	308.42072977803	565.6119830869	550.887533559483
tpm4b	0	0	0	0	0	0	0
tpma	0	0	0	0	0	0	0
tpmt.1	0	0	0	0	0	0	0
tpmt.2	0	0	0	0	0	0	0
tpo	0	0	0	0	0	0	0
tpp1	0	0	0	0	0	0	0
tpp2	0	0	0	0	0	0	0
tppp2	0	0	0	0	0	0	0
tppp2_1	0	0	0	0.240595619503785	0	0	0
tppp3	0	0	0	0	0	0	0
tpra	0	0	0	0	0	0	0
tpra1	0	0	0	0	0	0	0
tprb	0	0	0	0	0	0	0
tprg1	0	0	0	0	0	0	0
tprg1_1	0.217834167016335	1.63142161523762	0.350784417692054	0.46527515114059	1.13573800461916	0.57387724414258	1.40333059886514
tprg1l	0	0	0	0	0	0	0
tprkb	0	0	0	0	0	0	0
tprn	0	0	0	0	0	0	0
tpst1	0	0	0	0	0	0	0
tpst1_1	123.971677905896	515.907832741658	538.261270687717	1275.00280217358	476.111397361496	476.136846584675	461.107335989315
tpst1_2	166.304652356041	710.462706660644	682.71417293316	1501.89854820328	473.349559923502	557.014447883065	558.318180041589
tpst1l	0	0	0	0	0	0	0
tpst2	0	0	0	0	0	0	0
tpt1	0	0	0	0	0	0	0
tpte	0	0	0	0	0	0	0
tpx2	0	0	0	0	0	0	0
tra2a	0	0	0	0	0	0	0
tra2b	0	0	0	0	0	0	0
trabd	0	0	0	0	0	0	0
trabd2a	0	0	0	0	0	0	0
trabd2b	0	0	0	0	0	0	0
trac	0	0	0	0	0	0	0
tradd	0	0	0	0	0	0	0
tradd_1	73.1011418923025	75.9822982752913	59.9403568629114	53.6723643941929	17.9356609642298	49.3257040803406	64.8026108803999
traf1	0	0	0	0	0	0	0
traf2a	0	0	0	0	0	0	0
traf2a_1	27.9456153999898	19.803319592787	21.0197354870535	8.00896344331928	3.83620741785505	12.736268124854	20.8354323135637
traf2a_2	29.1669313970298	20.0959134092165	16.8449468427149	7.20503391825034	4.05045658717886	11.6695291327004	14.236681980892
traf2b	0	0	0	0	0	0	0
traf3	0	0	0	0	0	0	0
traf3ip1	0	0	0	0	0	0	0
traf3ip2a	0	0	0	0	0	0	0
traf3ip2b	0	0	0	0	0	0	0
traf3ip2l	0	0	0	0	0	0	0
traf4a	0	0	0	0	0	0	0
traf4a_1	36.6548531740728	35.3483976881649	109.874312206431	22.99227132382	7.4832268722319	79.1143582042186	59.9489205745669
traf4b	0	0	0	0	0	0	0
traf5	0	0	0	0	0	0	0
traf6	0	0	0	0	0	0	0
traf7	0	0	0	0	0	0	0
trafd1	0	0	0	0	0	0	0
trafd1_1	23.5889675757029	9.95453786389514	18.5993482788277	9.26752651047546	2.80386087280899	9.65974993654052	15.5226786335011
traip	0	0	0	0	0	0	0
trak1	0	0	0	0	0	0	0
trak1b	0.900246311995841	0.632081151690022	1.35908594479063	1.92284913158832	0	0.592917630477769	0.31069092934397
trak2	0	0	0	0	0	0	0
tram1	0	0	0	0	0	0	0
tram1_1	13.9783829809979	28.3290489481555	97.8309620996612	52.0030323988473	58.4642741589757	35.7464704588541	28.4149931566407
tram2	0	0	0	0	0	0	0
trap1	0	0	0	0	0	0	0
trap1_1	36.170569062113	86.2489244419417	30.7166052522278	10.8019244327363	0.229282862002208	25.2948719299902	21.8549164327638
trappc1	0	0	0	0	0	0	0
trappc10	0	0	0	0	0	0	0
trappc11	0	0	0	0	0	0	0
trappc12	0	0	0	0	0	0	0
trappc13	0	0	0	0	0	0	0
trappc2	0	0	0	0	0	0	0
trappc2l	0	0	0	0	0	0	0
trappc2l_1	139.129323583444	257.493611097073	154.868999531152	377.965257561338	176.500126776067	299.53137641913	101.490020982577
trappc3	0	0	0	0	0	0	0
trappc4	0	0	0	0	0	0	0
trappc5	0	0	0	0	0	0	0
trappc6b	0	0	0	0	0	0	0
trappc6bl	0	0	0	0	0	0	0
trappc6bl_1	76.4612857739164	54.8941378777578	118.34405617638	90.7610784452476	20.2019505695967	87.1069605854073	92.2396331263208
trappc8	0	0	0	0	0	0	0
trdmt1	0	0	0	0	0	0	0
trdn	0	0	0	0	0	0	0
treh	0	0	0	0	0	0	0
trem2	0	0	0	0	0	0	0
trgv2	0	0	0	0	0	0	0
trh	0	0	0	0	0	0	0
trhde.1	0	0	0	0	0	0	0
trhde.1_1	0	0	0	0	0	0	0
trhde.2	0	0	0	0	0	0	0
trhde.2_1	0.223651696699263	0.104686921155826	0	0.119425224254187	0	0	0
trhr2	0	0	0	0	0	0	0
trhr2_1	0	1.48768943979876	7.4943188996679	2.90937112580682	0	4.58525613342034	1.25357759175733
trhra	0	0	0	0	0	0	0
trhrb	0	0	0	0	0	0	0
triap1	0	0	0	0	0	0	0
trib1	0	0	0	0	0	0	0
trib2	0	0	0	0	0	0	0
trib3	0	0	0	0	0	0	0
tril	0	0	0	0	0	0	0
trim101	0	0	0	0	0	0	0
trim105	0	0	0	0	0	0	0
trim107	0	0	0	0	0	0	0
trim108	0	0	0	0	0	0	0
trim108_1	2.35642286737679	0.441197913662281	1.13838398451106	2.68432945002649	0.819057004720718	0.413861449342287	0.578306290593007
trim109	0	0	0	0	0	0	0
trim110	0	0	0	0	0	0	0
trim110_1	2.19396987855852	5.32148768489868	3.53301071556119	6.07067103625055	2.28777239695529	3.41542172851807	1.83558259539886
trim13	0	0	0	0	0	0	0
trim13_1	27.9238845761724	39.8151079856828	25.5963768446125	11.2404170696545	0	7.16783217794805	6.52352569440785
trim13_2	9.02156270922494	19.5053811849052	11.2416519925663	5.50551040146345	0	4.52705190186192	1.77914337120214
trim16	0	0	0	0	0	0	0
trim23	0	0	0	0	0	0	0
trim24	0	0	0	0	0	0	0
trim25	0	0	0	0	0	0	0
trim25_1	408.678439803702	339.826210422217	220.316349886043	189.592283216391	12.8857863498704	88.9457455932919	86.5139814366085
trim25_2	251.868189318014	291.614758028029	167.649928198991	161.743826094862	28.6199333262799	77.0498741011244	62.1847003162379
trim25l	0	0	0	0	0	0	0
trim2a	0	0	0	0	0	0	0
trim2b	0	0	0	0	0	0	0
trim32	24.5826678166399	17.6587341008867	18.9112070866308	9.87745589967137	1.26899467039256	5.02281579345891	4.14395778717628
trim33	0	0	0	0	0	0	0
trim33l	0	0	0	0	0	0	0
trim35-1	0	0	0	0	0	0	0
trim35-10	0	0	0	0	0	0	0
trim35-12	0	0	0	0	0	0	0
trim35-13	0	0	0	0	0	0	0
trim35-13_1	0.174558825550403	4.82074381885529	1.96767852209249	0.745685445523313	0.910110176629969	8.12436508215643	131.009181159778
trim35-14	0	0	0	0	0	0	0
trim35-19	0	0	0	0	0	0	0
trim35-19_1	4.190130655319	1.08962056233912	3.93603229419255	6.2151116191309	0.242737690211672	4.08843225408372	2.1423529193382
trim35-20	0	0	0	0	0	0	0
trim35-20_1	12.7065745665061	11.5293787939678	10.8604675348445	11.2736035036307	0.407687394395858	9.27001939155041	5.75706412168439
trim35-21	0	0	0	0	0	0	0
trim35-21_1	0.20795082651406	0.584025932309543	0	0.222082590535223	0	0	0
trim35-22	0	0	0	0	0	0	0
trim35-22_1	1.34235276270884	1.04721448504492	0	1.19464612520762	0.933163099309779	0.392931780620052	0
trim35-23	0	0	0	0	0	0	0
trim35-23_1	0.640745210411398	0.599840236521955	0.343936611049451	0.912384647765615	0	0.187558116945843	0.39312445887604
trim35-24	0	0	0	0	0	0	0
trim35-24_1	3.71080741842925	5.21086594965461	1.64329450815422	2.97223773383164	0.193473093347049	1.30346735102844	2.56133058272081
trim35-25	0	0	0	0	0	0	0
trim35-25_1	0.654764088888867	0.306482077090368	0.527192411531399	0	0	0.574985115270269	0.602588456269451
trim35-27	0	0	0	0	0	0	0
trim35-28	0	0	0	0	0	0	0
trim35-29	0	0	0	0	0	0	0
trim35-3	0	0	0	0	0	0	0
trim35-30	0	0	0	0	0	0	0
trim35-30_1	0	0.224710142863143	4.4451312038111	1.28172931763252	0.250296401017981	0.42157436618542	0
trim35-30_2	0	0.224710142863143	1.15959944447246	1.28172931763252	0	0.63236154927813	0.220906454598426
trim35-31	0	0	0	0	0	0	0
trim35-31_1	0	0	1.86134341208651	0.881734920065601	0	1.16004786644596	0.455901879767637
trim35-33	0	0	0	0	0	0	0
trim35-34	0	0	0	0	0	0	0
trim35-39	0	0	0	0	0	0	0
trim35-40	0	0	0	0	0	0	0
trim35-7	0	0	0	0	0	0	0
trim35-9	0	0	0	0	0	0	0
trim36	0	0	0	0	0	0	0
trim37	0	0	0	0	0	0	0
trim3a	0	0	0	0	0	0	0
trim3b	0	0	0	0	0	0	0
trim3b_1	0.988827399546451	12.0341125779973	4.77700879020287	1.05602537948382	0	0	0
trim44	0	0	0	0	0	0	0
trim45	0	0	0	0	0	0	0
trim46a	0	0	0	0	0	0	0
trim46b	0	0	0	0	0	0	0
trim47	0	0	0	0	0	0	0
trim54	0	0	0	0	0	0	0
trim55a	0	0	0	0	0	0	0
trim55b	0	0	0	0	0	0	0
trim59	0	0	0	0	0	0	0
trim62	0	0	0	0	0	0	0
trim63a	0	0	0	0	0	0	0
trim63a_1	0	0	0	0.719635838072084	0	1.38072584633774	0.620147325193858
trim63a_2	0	0	0	0.719159573453904	0	0	0
trim63b	0	0	0	0	0	0	0
trim63b_1	9.63926987171885	5.87602914225868	15.1613986850986	22.0250739424926	0.935013389658708	9.05535051332451	7.01440045724889
trim65	0	0	0	0	0	0	0
trim66	0	0	0	0	0	0	0
trim66_1	0	0.288493032769054	0.148874615213482	0.329108400111711	0	0	0.170165811565097
trim67	0	0	0	0	0	0	0
trim69	0	0	0	0	0	0	0
trim71	0	0	0	0	0	0	0
trim8a	0	0	0	0	0	0	0
trim8b	0	0	0	0	0	0	0
trim8b_1	28.1240624616052	18.8623028831062	29.8771944986591	10.0416512322402	2.01346107343647	16.8089213004653	30.0551433453482
trim9	0	0	0	0	0	0	0
trioa	0	0	0	0	0	0	0
triob	0	0	0	0	0	0	0
triobpa	0	0	0	0	0	0	0
triobpb	0	0	0	0	0	0	0
trip10a	0	0	0	0	0	0	0
trip11	0	0	0	0	0	0	0
trip12	0	0	0	0	0	0	0
trip12_1	163.460706602494	177.26951896833	205.476909612185	87.0032619105	43.9854705406378	62.3668726220757	82.5696695729835
trip13	0	0	0	0	0	0	0
trip4	0	0	0	0	0	0	0
trip6	0	0	0	0	0	0	0
trip6_1	11.7511191599632	11.5887674153546	13.8673495057569	6.41854515893086	1.30953806002055	5.19904552257602	6.19163224704262
triqk	0	0	0	0	0	0	0
trit1	0	0	0	0	0	0	0
trit1_1	38.5797674443735	66.8303864652225	46.3499635542621	33.9020561482563	4.59310148881047	37.3469955749216	33.6882837903115
trmo	0	0	0	0	0	0	0
trmt1	0	0	0	0	0	0	0
trmt10a	0	0	0	0	0	0	0
trmt10b	0	0	0	0	0	0	0
trmt10c	0	0	0	0	0	0	0
trmt11	0	0	0	0	0	0	0
trmt112	0	0	0	0	0	0	0
trmt112_1	801.461287956548	859.991189951824	386.963498828512	569.477006092896	58.2288736651628	632.663649127583	427.140069949314
trmt12	0	0	0	0	0	0	0
trmt13	0	0	0	0	0	0	0
trmt13_1	21.6110076689712	38.7907215338726	25.0220676335693	23.2703728435386	2.42111352833032	13.4883817351553	18.2451980297951
trmt1l	0	0	0	0	0	0	0
trmt2a	0	0	0	0	0	0	0
trmt2a_1	443.963196962651	461.261673225988	287.170316867014	301.67427593323	261.282548350341	303.389495678811	299.321283313243
trmt2b	0	0	0	0	0	0	0
trmt44	0	0	0	0	0	0	0
trmt5	0	0	0	0	0	0	0
trmt6	0	0	0	0	0	0	0
trmt61a	0	0	0	0	0	0	0
trmt61b	0	0	0	0	0	0	0
trmu	0	0	0	0	0	0	0
trnA	0	0	0	0	0	0	0
trnaa-agc	0	0	0	0	0	0	0
trnaa-agc_1	0	0	0	0	0	0	0
trnaa-agc_10	0	0	0	0	0	0	0
trnaa-agc_11	0	0	0	0	0	0	0
trnaa-agc_12	0	0	0	0	0	0	0
trnaa-agc_13	0	0	0	0	0	0	0
trnaa-agc_14	0	0	0	0	0	0	0
trnaa-agc_15	0	0	0	0	0	0	0
