gene	zcount_SL-1	zcount_SL-2	zcount_SL-3	zcount_Sn-1	zcount_Sn-2	zcount_Sn-3
slc16a1a	0	0	0	0	0	0
slc16a1a_1	7.81377000695759	6.42068097094766	1.34941114390306	7.6360113883768	0.55150928572421	10.3501524462476
slc16a1b	0	0	0	0	0	0
slc16a1b_1	66.6136207057329	101.995000868005	81.2778557478117	59.2465506336953	9.56402435260762	20.5520219061592
slc16a2	0	0	0	0	0	0
slc16a2_1	0	1.16785614510938	0	0	3.12979348352088	0
slc16a3	0	0	0	0	0	0
slc16a4	0	0	0	0	0	0
slc16a4_1	0	0.803164605210599	0	0	0.110381497474911	0
slc16a5a	0	0	0	0	0	0
slc16a5a_1	6.59248119705956	6.83081257481876	1.24835392167244	2.8256606018663	0.979597110149786	0
slc16a5b	0	0	0	0	0	0
slc16a5b_1	0	5.23764316013948	3.10807452505134	4.152695848519	0	1.98661006654191
slc16a6a	12.139362789844	8.85134353882846	12.6173793413832	18.6125300940352	74.5748165867077	29.7775013814201
slc16a6b	0	0	0	0	0	0
slc16a7	0	0	0	0	0	0
slc16a8	0	0	0	0	0	0
slc16a8_1	1.06175345388659	0.727047698180837	0	0.28822199848285	0.0749403794131132	0
slc16a9a	0	0	0	0	0	0
slc16a9a_1	48.9360667629578	29.5112300596638	12.8046818687181	59.1243586104742	14.7841303057859	139.135810548273
slc16a9a_2	35.2430163405339	32.6801778911116	1.05665753980206	4.98282099072045	14.5104897358543	24.3140869330493
slc16a9b	0	0	0	0	0	0
slc17a5	0	0	0	0	0	0
slc17a6a	0	0	0	0	0	0
slc17a6b	0	0	0	0	0	0
slc17a7a	0	0	0	0	0	0
slc17a7a_1	0	0.410852438861193	3.1085050062875	0	0	0
slc17a7b	0	0	0	0	0	0
slc17a8	0	0	0	0	0	0
slc17a8_1	0	0	0.351623208394368	0.663251976204189	0	0
slc17a9a	0	0	0	0	0	0
slc17a9b	0	0	0	0	0	0
slc18a1	0	0	0	0	0	0
slc18a2	0	0	0	0	0	0
slc18a2_1	0.746031129481737	3.40568841398142	6.08396964650668	5.4004397419519	0.526561563729338	0
slc18a2_2	0	3.79912219336298	6.3875814393772	7.83160594238236	0	0
slc18a3a	0	0	0	0	0	0
slc18a3b	0	0	0	0	0	0
slc18b1	0	0	0	0	0	0
slc19a1	0	0	0	0	0	0
slc19a2	0	0	0	0	0	0
slc19a3a	0	0	0	0	0	0
slc19a3b	0	0	0	0	0	0
slc1a1	0	0	0	0	0	0
slc1a2a	0	0	0	0	0	0
slc1a2b	0	0	0	0	0	0
slc1a3a	0	0	0	0	0	0
slc1a3b	0	0	0	0	0	0
slc1a4	0	0	0	0	0	0
slc1a5	0	0	0	0	0	0
slc1a6	0	0	0	0	0	0
slc1a7a	0	0	0	0	0	0
slc1a7b	0	0	0	0	0	0
slc1a7b_1	0.264627617095741	2.26508445981812	1.14250693063509	0.35917707813379	0	0
slc1a8a	0	0	0	0	0	0
slc1a8b	0	0	0	0	0	0
slc1a9	0	0	0	0	0.72741494370857	0
slc20a1a	0	0	0	0	0	0
slc20a1a_1	223.307864029099	84.417152045262	254.446637475318	525.278362652894	17.8431531617044	838.876873015498
slc20a1b	0	0	0	0	0	0
slc20a2	0	0	0	0	0	0
slc20a2_1	5.81092933135335	28.238771695678	46.9391878131023	14.5021436536503	1.85226935182909	2.06913475991622
slc22a13a	0	0	0	0	0	0
slc22a13b	0	0	0	0	0	0
slc22a15	0	0	0	0	0	0
slc22a16	0	0	0	0	0	0
slc22a17	0	0	0	0	0	0
slc22a17_1	1.12601851626443	0.826129207736117	1.15749711935242	0	0.227075193468624	3.5512591386308
slc22a18	0	0	0	0	0	0
slc22a2	0	0	0	0	0	0
slc22a21	0	0	0	0	0	0
slc22a23	0	0	0	0	0	0
slc22a31	0	0	0	0	0	0
slc22a4	0	0	0	0	0	0
slc22a5	0	0	0	0	0	0
slc22a6l	0	0	0	0	0	0
slc22a7a	0	0	0	0	0	0
slc22a7b.1	0	0	0	0	0	0
slc22a7b.1_1	0	2.58393258586918	0	7.51184860157393	0.0887795435556047	0
slc22a7b.2	0	0	0	0	0	0
slc22a7b.2_1	0	0	0	0	0	0
slc22a7b.3	0	0	0	0	0	0
slc22a7b.3_1	0.703620047405082	0	0	0	0	2.58893905260767
slc23a1	0	0	0	0	0	0
slc23a2	0	0	0	0	0	0
slc23a2_1	6.48733956298922	8.04596489948904	9.33617649012148	11.2311445007834	0.747571511015897	0
slc23a3	0	0	0	0	0	0
slc24a1	0	0	0	0	0	0
slc24a1_1	0.553604356786874	0	0	0	0.34190051693906	0
slc24a2	0	0	0	0	0	0
slc24a3	0	0	0	0	0	0
slc24a4a	0	0	0	0	0	0
slc24a4b	0	0	0	0	0	0
slc24a5	0	0	0	0	0	0
slc25a10	0	0	0	0	0	0
slc25a11	0	0	0	0	0	0
slc25a12	0	0	0	0	0	0
slc25a13	0	0	0	0	0	0
slc25a14	0	0	0	0	0	0
slc25a14_1	31.8542358279027	51.3012903097624	38.8144994828135	26.0618262117774	3.91694527293751	15.9269832416507
slc25a15a	0	0	0	0	0	0
slc25a15b	0	0	0	0	0	0
slc25a15b_1	21.0971790187855	24.0775536410537	8.09646686341837	11.4540170825652	5.29448914295241	25.8753811156189
slc25a16	0	0	0	0	0	0
slc25a16_1	68.2447877825061	89.1916334877294	32.033847155264	35.5240529807095	10.3587831057765	16.2002386115179
slc25a17	0	0	0	0	0	0
slc25a17_1	21.2806327493836	13.1903119946642	6.68838566978039	12.6160188155791	4.70461399387348	17.5502584958111
slc25a18	0	0	0	0	0	0
slc25a19	0	0	0	0	0	0
slc25a1a	0	0	0	0	0	0
slc25a1b	0	0	0	0	0	0
slc25a20	0	0	0	0	0	0
slc25a21	0	0	0	0	0	0
slc25a22	0	0	0	0	0	0
slc25a22_1	808.895775504702	611.485379838409	259.642761153192	554.784476530513	141.858536975093	2017.02444537147
slc25a23a	0	0	0	0	0	0
slc25a23b	0	0	0	0	0	0
slc25a24	0	0	0	0	0	0
slc25a24l	0	0	0	0	0	0
slc25a25a	0	0	0	0	0	0
slc25a25b	0	0	0	0	0	0
slc25a25b_1	17.2049240527665	27.8753181302525	63.6692372919028	32.9431611882951	0	67.8265309243457
slc25a26	0	0	0	0	0	0
slc25a26_1	52.4893707480519	86.6088936811042	88.2810379603968	107.294320603105	14.2835269141256	27.9227470374678
slc25a26_2	20.227022996999	47.9002786988246	63.0705317531657	64.0593017639703	11.1833207441701	59.5395539942894
slc25a27	0	0	0	0	0	0
slc25a28	0	0	0	0	0	0
slc25a28_1	174.190954703305	188.815372363382	192.666056072074	208.724348752058	25.2783966378561	163.730506388489
slc25a29	0	0	0	0	0	0
slc25a29_1	0	0	0	0	0	0
slc25a32a	0	0	0	0	0	0
slc25a32b	0	0	0	0	0	0
slc25a33	0	0	0	0	0	0
slc25a34	0	0	0	0	0	0
slc25a35	0	0	0	0	0	0
slc25a36a	0	0	0	0	0	0
slc25a36a_1	63.5328461399727	33.1222760674353	12.9852933224977	41.790642528572	46.7465760317624	74.9558173506861
slc25a36b	0	0	0	0	0	0
slc25a37	0	0	0	0	0	0
slc25a38a	0	0	0	0	0	0
slc25a38b	0	0	0	0	0	0
slc25a39	0	0	0	0	0	0
slc25a3a	0	0	0	0	0	0
slc25a3b	0	0	0	0	0	0
slc25a4	0	0	0	0	0	0
slc25a4_1	0	0	0.881170245205957	2.90869974440643	0.648247522273149	0
slc25a40	0	0	0	0	0	0
slc25a42	0	0	0	0	0	0
slc25a43	0	0	0	0	0	0
slc25a44a	0	0	0	0	0	0
slc25a44b	0	0	0	0	0	0
slc25a45	0	0	0	0	0	0
slc25a46	0	0	0	0	0	0
slc25a47a	0	0	0	0	0	0
slc25a47b	0	0	0	0	0	0
slc25a48	0	0	0	0	0	0
slc25a5	0	0	0	0	0	0
slc25a51a	0	0	0	0	0	0
slc25a51b	0	0	0	0	0	0
slc25a6	0	0	0	0	0	0
slc25a6_1	0.319701408993158	0	1.38028328077465	0	0	0
slc26a1	0	0	0	0	0	0
slc26a10	0	0	0	0	0	0
slc26a10_1	34.0715490370798	26.9351509401827	8.47093110037293	6.14552262247205	2.87620667055084	23.7401719814897
slc26a11	0	0	0	0	0	0
slc26a2	0	0	0	0	0	0
slc26a3.1	0	0	0	0	0	0
slc26a3.2	0	0	0	0	0	0
slc26a4	0	0	0	0	0	0
slc26a5	0	0	0	0	0	0
slc26a6	0	0	0	0	0	0
slc26a6l	0	0	0	0	0	0
slc27a1a	0	0	0	0	0	0
slc27a1a_1	45.5445018275241	55.7277925430855	41.9057049135563	71.5458205954739	8.06287184502616	31.3180414247366
slc27a1b	0	0	0	0	0	0
slc27a2a	0	0	0	0	0	0
slc27a2b	0	0	0	0	0	0
slc27a4	0	0	0	0	0	0
slc27a4_1	0	0.90806773731974	0.254460387136006	0	0	0
slc27a6	0	0	0	0	0	0
slc28a1	0	0	0	0	0	0
slc28a1_1	0	0.353980263553439	1.19031589209206	0.280655311171844	0.36486485442184	0
slc28a1_2	0	0.353980263553439	3.27336870325316	2.24524248937475	0.36486485442184	0
slc29a1a	0	0	0	0	0	0
slc29a1b	0	0	0	0	0	0
slc29a2	0	0	0	0	0	0
slc29a2_1	11.1765657410556	51.0218661771626	40.8072761310083	22.1929561755834	2.11823834021967	15.9925432447036
slc29a3	0	0	0	0	0	0
slc29a4	0	0	0	0	0	0
slc2a10	0	0	0	0	0	0
slc2a11a	0	0	0	0	0	0
slc2a11b	0	0	0	0	0	0
slc2a11b_1	0.675285127335509	2.6010513909977	1.70069978152085	1.83311886798133	0.953255644600163	0
slc2a11b_2	0	0	2.43209862867314	0	0	0
slc2a11l	0	0	0	0	0	0
slc2a12	0	0	0	0	0	0
slc2a12_1	29.4981028096492	16.8326332178399	10.4127151995055	17.6265958815207	5.17233042664554	10.239337109564
slc2a13b	0	0	0	0	0	0
slc2a15a	0	0	0	0	0	0
slc2a15b	0	0	0	0	0	0
slc2a1a	0	0	0	0	0	0
slc2a1a_1	0.25739477669978	0	0	0	0	0
slc2a1b	0	0	0	0	0	0
slc2a2	0	0	0	0	0	0
slc2a3a	0	0	0	0	0	0
slc2a3b	0	0	0	0	0	0
slc2a5	0	0	0	0	0	0
slc2a5_1	0.910074389045648	1.55795935324465	0	2.47047427271014	0.642346109255256	0
slc2a6	0	0	0	0	0	0
slc2a8	0	0	0	0	0	0
slc2a9l1	0	0	0	0	0	0
slc2a9l2	0	0	0	0	0	0
slc30a10	0	0	0	0	0	0
slc30a1a	0	0	0	0	0	0
slc30a1b	0	0	0	0	0	0
slc30a2	0	0	0	0	0	0
slc30a4	0	0	0	0	0	0
slc30a5	0	0	0	0	0	0
slc30a6	0	0	0	0	0	0
slc30a7	0	0	0	0	0	0
slc30a7_1	118.570496019393	250.763997838537	353.490073882235	348.237544105083	26.3991006654235	118.311845694838
slc30a8	0	0	0	0	0	0
slc30a9	0	0	0	0	0	0
slc31a1	0	0	0	0	0	0
slc31a1_1	43.0151881720723	62.6963708253274	37.2304746752271	33.3230529768181	58.2513148717742	15.6779358366111
slc31a2	0	0	0	0	0	0
slc32a1	0	0	0	0	0	0
slc33a1	0	0	0	0	0	0
slc34a1a	0	0	0	0	0	0
slc34a1b	0	0	0	0	0	0
slc34a1b_1	0	2.87119500277167	2.41371440231333	0.325206237226224	0	0
slc34a2a	0	0	0	0	0	0
slc34a2aas	0	0	0	0	0	0
slc34a2b	0	0	0	0	0	0
slc35a1	0	0	0	0	0	0
slc35a2	0	0	0	0	0	0
slc35a3a	0	0	0	0	0	0
slc35a3b	0	0	0	0	0	0
slc35a4	0	0	0	0	0	0
slc35a5	0	0	0	0	0	0
slc35b1	0	0	0	0	0	0
slc35b2	0	0	0	0	0	0
slc35b3	0	0	0	0	0	0
slc35b4	0	0	0	0	0	0
slc35c1	0	0	0	0	0	0
slc35c2	0	0	0	0	0	0
slc35c2_1	31.8285119661043	48.4777022741647	90.9376261969032	36.2122679455276	2.06480786065304	5.16668874140073
slc35d1a	0	0	0	0	0	0
slc35d1b	0	0	0	0	0	0
slc35d2	0	0	0	0	0	0
slc35d3	0	0	0	0	0	0
slc35e1	0	0	0	0	0	0
slc35e2b	0	0	0	0	0	0
slc35e3	0	0	0	0	0	0
slc35e3_1	23.8692928367416	38.1009806388439	61.2751222634284	23.2036950677332	3.75650509463201	7.12102819086577
slc35e4	0	0	0	0	0	0
slc35e4_1	0.197086173423899	2.3617472998231	8.50902568448429	3.47754658770026	0.55642720292175	0
slc35f1	0	0	0	0	0	0
slc35f2	0	0	0	0	0	0
slc35f2_1	20.2532918580341	138.686708972469	240.626995180794	148.444061390045	3.33552816006002	29.808439045193
slc35f2l	0	0	0	0	0	0
slc35f2l_1	0	0.754413684785813	0	0	0	0
slc35f3a	0	0	0	0	0	0
slc35f3b	0	0	0	0	0	0
slc35f4	0	0	0	0	0	0
slc35f6	0	0	0	0	0	0
slc35f6_1	345.810644019162	336.28791487777	190.147201070459	238.478509513922	39.6381798113641	77.1668170548635
slc35g2a	0	0	0	0	0	0
slc35g2b	0	0	0	0	0	0
slc36a1	0	0	0	0	0	0
slc36a4	0	0	0	0	0	0
slc37a1	0	0	0	0	0	0
slc37a2	0	0	0	0	0	0
slc37a3	38.1834875016802	126.118775269641	181.66255118263	149.991006967127	7.50388147542021	47.9334056255876
slc37a4a	0	0	0	0	0	0
slc37a4b	0	0	0	0	0	0
slc38a10	0	0	0	0	0	0
slc38a11	0	0	0	0	0	0
slc38a2	0	0	0	0	0	0
slc38a3a	0	0	0	0	0	0
slc38a3a_1	0	0	0	0	0	0
slc38a3b	0	0	0	0	0	0
slc38a4	0	0	0	0	0	0
slc38a5a	0	0	0	0	0	0
slc38a5b	0	0	0	0	0	0
slc38a6	0	0	0	0	0	0
slc38a7	0	0	0	0	0	0
slc38a8a	0	0	0	0	0	0
slc38a8a_1	0	0	0	0	0	0
slc38a8b	0	0	0	0	0	0
slc38a8b_1	2.07180413088827	9.35046561399529	28.4608411264076	14.5715017319938	0.265875433048263	0
slc38a9	0	0	0	0	0	0
slc39a1	0	0	0	0	0	0
slc39a1_1	161.53049156078	184.611581836808	39.9548632237654	52.3196204025648	19.6766127556507	65.850652110342
slc39a10	0	0	0	0	0	0
slc39a11	0	0	0	0	0	0
slc39a13	0	0	0	0	0	0
slc39a14	0	0	0	0	0	0
slc39a3	31.6794625378188	20.1552533645313	1.22275024919656	13.0148101080123	3.68381624103015	26.796135781263
slc39a3_1	64.4546802594683	25.6605069946178	0	0	2.64495456752164	0
slc39a4	0	0	0	0	0	0
slc39a5	0	0	0	0	0	0
slc39a5_1	0.651421667948464	0	0.703114227612648	1.54729704448688	0	0
slc39a6	0	0	0	0	0	0
slc39a7	0	0	0	0	0	0
slc39a8	0	0	0	0	0	0
slc39a9	0	0	0	0	0	0
slc3a1	0	0	0	0	0	0
slc3a1_1	0.28707449250214	1.72005320245566	0.413139793560778	4.28608458976485	0.557210773369868	0
slc3a2a	0	0	0	0	0	0
slc3a2a_1	782.46573186897	353.46080817873	77.5153786547805	233.488988226376	69.0347163569049	391.759505122064
slc3a2b	0	0	0	0	0	0
slc40a1	0	0	0	0	0	0
slc41a1	0	0	0	0	0	0
slc41a1_1	4.37178591912039	2.49469158604324	3.91477518670779	0.923034343649942	1.47427003411489	4.28954512685927
slc41a2a	0	0	0	0	0	0
slc41a2b	0	0	0	0	0	0
slc43a1a	0	0	0	0	0	0
slc43a1a_1	28.3631148774997	275.811911799929	358.949740166171	239.515107129379	23.3213044378142	41.959511030822
slc43a1b	0	0	0	0	0	0
slc43a2a	0	0	0	0	0	0
slc43a2b	0	0	0	0	0	0
slc43a2b_1	130.575346705958	105.213117560013	15.6086526129818	39.8332140465842	5.17850162306815	82.1610039547486
slc43a3a	0	0	0	0	0	0
slc43a3b	0	0	0	0	0	0
slc44a1a	0	0	0	0	0	0
slc44a1b	0	0	0	0	0	0
slc44a2	0	0	0	0	0	0
slc44a2_1	59.3447716837027	44.7447159058474	4.72761055559312	13.2793082980526	6.0233978547078	17.3423919326838
slc44a4	0	0	0	0	0	0
slc44a5a	0	0	0	0	0	0
slc44a5b	0	0	0	0	0	0
slc44a5b_1	0	0	0	0	0.427034564253495	66.7845032146141
slc45a1	0	0	0	0	0	0
slc45a2	0	0	0	0	0	0
slc45a2_1	0	0.424979170283355	1.78632649995191	0.336947207395423	0	16.4416175249273
slc45a3	0	0	0	0	0	0
slc45a4	0	0	0	0	0	0
slc46a1	0	0	0	0	0	0
slc46a3	0	0	0	0	0	0
slc47a1	0	0	0	0	0	0
slc47a2	0	0	0	0	0	0
slc48a1a	0	0	0	0	0	0
slc48a1b	0	0	0	0	0	0
slc48a1b_1	215.279665822523	153.432134926439	113.81037599085	297.564366709535	17.6755929374377	106.692646514868
slc4a10a	0	0	0	0	0	0
slc4a10b	0	0	0	0	0	0
slc4a11	0	0	0	0	0	0
slc4a11_1	7.27477296513419	4.15123595762589	9.97085883219855	2.58604623988611	1.22253797683128	1.91194339470867
slc4a11_2	4.59380073367687	2.3592427957936	7.27222421348394	1.87053937509548	2.10754916440696	0
slc4a1a	0	0	0	0	0	0
slc4a1ap	0	0	0	0	0	0
slc4a1b	0	0	0	0	0	0
slc4a1b_1	0	7.50089668386164	10.0891913443002	1.58590121889417	0.103087238032873	0
slc4a2a	0	0	0	0	0	0
slc4a2b	0	0	0	0	0	0
slc4a3	0	0	0	0	0	0
slc4a4a	0	0	0	0	0	0
slc4a4b	0	0	0	0	0	0
slc4a4b_1	40.4276369607935	27.0265619139839	4.88380204874453	17.6231652478342	7.44605159482064	30.1303654489366
slc4a5	0	0	0	0	0	0
slc4a7	0	0	0	0	0	0
slc4a8	0	0	0	0	0	0
slc50a1	0	0	0	0	0	0
slc51a	0	0	0	0	0	0
slc52a2	0	0	0	0	0	0
slc52a3	0	0	0	0	0	0
slc5a1	0	0	0	0	0	0
slc5a11	0	0	0	0	0	0
slc5a12	0	0	0	0	0	0
slc5a2	0	0	0	0	0	0
slc5a3a	0	0	0	0	0	0
slc5a3b	0	0	0	0	0	0
slc5a5	0	0	0	0	0	0
slc5a6a	0	0	0	0	0	0
slc5a6b	0	0	0	0	0	0
slc5a6b_1	8.93774549241846	24.415780909058	37.4932523890256	25.5528159848974	3.69109331437722	14.6937633938387
slc5a7a	0	0	0	0	0	0
slc5a7a_1	1.12372349983328	0.240463246480043	0.202149140234505	0	0.0495714571993356	0
slc5a8	0	0	0	0	0	0
slc5a8l	0	0	0	0	0	0
slc5a8l_1	3.68429399038892	3.65151082076499	0.837190620165462	1.57915723430174	1.36865151300583	2.14045229640393
slc5a9	0	0	0	0	0	0
slc6a11a	0	0	0	0	0	0
slc6a11b	0	0	0	0	0	0
slc6a13	0	0	0	0	0	0
slc6a13l	0	0	0	0	0	0
slc6a14	0	0	0	0	0	0
slc6a15	0	0	0	0	0	0
slc6a15_1	0.172176235765393	0	0.743356059399699	2.8043221474007	0	0
slc6a15_2	0.172176235765393	0	0.743356059399699	2.8043221474007	0	0
slc6a16a	0	0	0	0	0	0
slc6a16a_1	3.0650618574462	3.32315669593033	3.82290723126499	1.94141987657316	1.73069857361605	5.6388802242528
slc6a16b	0	0	0	0	0	0
slc6a17	0	0	0	0	0	0
slc6a17_1	0	0	0	0	0	0
slc6a18	0	0	0	0	0	0
slc6a19a.1	0	0	0	0	0	0
slc6a19a.2	0	0	0	0	0	0
slc6a19b	0	0	0	0	0	0
slc6a1a	0	0	0	0	0	0
slc6a1b	0	0	0	0	0	0
slc6a1l	0	0	0	0	0	0
slc6a1l_1	0.721992348642882	0	0	0	0	0
slc6a2	0	0	0	0	0	0
slc6a3	0	0	0	0	0	0
slc6a4a	0	0	0	0	0	0
slc6a4b	0	0	0	0	0	0
slc6a5	0	0	0	0	0	0
slc6a5_1	1.00144249151258	0.734731161305601	4.11775395299349	2.13596487647132	0.201952937916448	0
slc6a6a	0	0	0	0	0	0
slc6a6b	0	0	0	0	0	0
slc6a8	0	0	0	0	0	0
slc6a9	0	0	0	0	0	0
slc7a1	0	0	0	0	0	0
slc7a1_1	1.64909030382386	2.11731235444527	0.296658552692465	0.419680854321922	0.254615421846124	0
slc7a10a	0	0	0	0	0	0
slc7a10b	0	0	0	0	0	0
slc7a11	0	0	0	0	0	0
slc7a14a	0	0	0	0	0	0
slc7a14b	0	0	0	0	0	0
slc7a2	0	0	0	0	0	0
slc7a2_1	46.6859139416664	57.1547378211747	18.9400879775841	20.8714388667913	10.6579742669011	85.6345200157712
slc7a3a	0	0	0	0	0	0
slc7a3b	0	0	0	0	0	0
slc7a4	0	0	0	0	0	0
slc7a5	0	0	0	0	0	0
slc7a5_1	0.253627288750427	0.868370787054396	0.730009307357394	1.03273924514932	0.537043468393739	0
slc7a6	0	0	0	0	0	0
slc7a6os	0	0	0	0	0	0
slc7a7	0	0	0	0	0	0
slc7a7_1	242.320386254543	174.894176460421	5.49390974324277	72.0470331751002	10.3929066674132	70.2316261249781
slc7a8a	0	0	0	0	0	0
slc7a8b	0	0	0	0	0	0
slc7a8b_1	0.403159989935532	0.690170918701214	0	0	0.142278617033738	0
slc7a9	0	0	0	0	0	0
slc8a1a	0	0	0	0	0	0
slc8a1b	0	0	0	0	0	0
slc8a1b_1	1.68082874816332	16.4797478254323	23.7496361326939	21.5693753785261	0.215701409527691	0
slc8a2a	0	0	0	0	0	0
slc8a2a_1	3.39863628208478	7.38455809317048	2.44555320768913	4.4355226079135	0.553572869050396	10.1002996412687
slc8a2b	0	0	0	0	0	0
slc8a3	0	0	0	0	0	0
slc8a4a	0	0	0	0	0	0
slc8a4b	0	0	0	0	0	0
slc8b1	0	0	0	0	0	0
slc9a1	0	0	0	0	0	0
slc9a1a	0	0	0	0	0	0
slc9a2	0	0	0	0	0	0
slc9a3.1	0	0	0	0	0	0
slc9a3.2	0	0	0	0	0	0
slc9a3r1a	0	0	0	0	0	0
slc9a3r1a_1	60.059540506576	131.254628698133	67.7372549728566	64.7521752343771	9.01937309750744	28.2110349862323
slc9a3r1b	186.144385313574	158.702483999293	11.2646495491038	41.5000618933522	19.8543342860716	45.9006760659674
slc9a5	0	0	0	0	0	0
slc9a6a	0	0	0	0	0	0
slc9a6a_1	13.1658681458041	43.3268082397763	60.8895399669354	30.1880438422757	2.07506792685941	5.64387185620109
slc9a6b	0	0	0	0	0	0
slc9a6b_1	6.87207758402743	1.74286404734302	14.285364271942	10.3637992403939	1.07787337722269	42.1425126042865
slc9a6b_2	2.12350690777318	1.03863956882977	11.7875032276238	4.94094854542028	0.428230739503504	0
slc9a7	0	0	0	0	0	0
slc9a8	0	0	0	0	0	0
slco1c1	0	0	0	0	0	0
slco1d1	0	0	0	0	0	0
slco1e1	0	0	0	0	0	0
slco1f1	0	0	0	0	0	0
slco1f2	0	0	0	0	0	0
slco1f3	0	0	0	0	0	0
slco1f4	0	0	0	0	0	0
slco2a1	0	0	0	0	0	0
slco2b1	0	0	0	0	0	0
slco3a1	0	0	0	0	0	0
slco4a1	0	0	0	0	0	0
slco5a1a	0	0	0	0	0	0
slco5a1b	0	0	0	0	0	0
slf1	0	0	0	0	0	0
slf2	0	0	0	0	0	0
slf2_1	28.236680430951	36.3734995566173	28.1638957043078	13.8502807402601	2.95989107459343	16.9730476708067
slf2_2	37.7506506150728	41.2502958547595	30.8246204441639	51.9654643988979	6.04710502853898	76.8393270607698
slirp	0	0	0	0	0	0
slit1a	0	0	0	0	0	0
slit1a_1	2.74174309611221	0	0	0	0	0
slit1b	0	0	0	0	0	0
slit2	0	0	0	0	0	0
slit2_1	0	2.4692185975953	0	0	0.169676330746671	0
slit3	0	0	0	0	0	0
slit3_1	36.0643982931859	18.6904457044537	4.46029751760349	8.03084905040994	3.52987465177083	15.5504729436305
slit3_2	31.9379993367495	39.7634666029198	4.17847150457919	13.3988457203555	0.204930796250336	0
slitrk1	0	0	0	0	0	0
slitrk2	0	0	0	0	0	0
slitrk3a	0	0	0	0	0	0
slitrk3b	0	0	0	0	0	0
slitrk4	0	0	0	0	0	0
slitrk4_1	0.0882991050113592	0.453478588755272	0.127074592026746	1.43817254848352	0.0623230224226462	0
slitrk5b	0	0	0	0	0	0
slitrk6	0	0	0	0	0	0
slka	0	0	0	0	0	0
slkb	0	0	0	0	0	0
slmapa	0	0	0	0	0	0
slmapb	0	0	0	0	0	0
slmapb_1	6.62937565508504	135.794861368932	484.924958345255	251.323498835388	2.90428573303379	22.7102553411595
sln	0	0	0	0	0	0
sltm	0	0	0	0	0	0
slu7	0	0	0	0	0	0
slx1b	0	0	0	0	0	0
slx4	0	0	0	0	0	0
slx4_1	12.2037293009468	5.06463139589861	22.9913670603337	9.63725391546547	0.783054673054897	4.89851845330344
slx4ip	0	0	0	0	0	0
smad1	0	0	0	0	0	0
smad1_1	164.241811234618	123.859415474444	10.1048927520183	23.2040035987884	19.9312890701261	33.6981707552246
smad1_2	171.568583483002	142.150890333539	10.1048927520183	23.2040035987884	20.793182651537	33.6981707552246
smad2	0	0	0	0	0	0
smad3a	0	0	0	0	0	0
smad3a_1	13.0441740312431	9.09755595567545	4.86690963499907	5.68300921915627	3.18259812050337	1.77760982534066
smad3b	0	0	0	0	0	0
smad4a	0	0	0	0	0	0
smad5	0	0	0	0	0	0
smad6a	0	0	0	0	0	0
smad6a_1	15.6341200307632	10.8729163284337	7.49988509453491	7.51544278750768	4.9426842722694	28.7625289032564
smad6b	0	0	0	0	0	0
smad7	0	0	0	0	0	0
smad9	0	0	0	0	0	0
smap1	0	0	0	0	0	0
smap2	0	0	0	0	0	0
smarca1	0	0	0	0	0	0
smarca2	0	0	0	0	0	0
smarca2_1	156.264878627063	117.112267343604	108.122569943211	77.9112574512749	18.0124024815122	54.4459009375379
smarca4a	0	0	0	0	0	0
smarca5	0	0	0	0	0	0
smarcad1a	0	0	0	0	0	0
smarcad1a_1	15.9385460820669	246.585353582354	464.06182546348	205.354612691701	4.15567243994298	14.4424697231823
smarcad1a_2	15.2248798395863	68.8239880353722	73.4350878361613	82.3355758433709	1.34324765735531	34.136746618431
smarcad1b	0	0	0	0	0	0
smarcal1	0	0	0	0	0	0
smarcb1a	0	0	0	0	0	0
smarcb1a_1	126.889663453585	253.089860166466	320.632221461054	294.787491418317	20.2032728586742	175.896187485684
smarcb1b	0	0	0	0	0	0
smarcc1a	0	0	0	0	0	0
smarcc1b	0	0	0	0	0	0
smarcc2	0	0	0	0	0	0
smarcc2_1	26.9554868821294	18.3160896279216	6.803636428019	6.41670572153662	2.45869872031995	15.5638708238231
smarcd1	0	0	0	0	0	0
smarcd2	0	0	0	0	0	0
smarcd3a	0	0	0	0	0	0
smarcd3b	0	0	0	0	0	0
smarce1	0	0	0	0	0	0
smc1a	0	0	0	0	0	0
smc1al	0	0	0	0	0	0
smc1b	0	0	0	0	0	0
smc2	0	0	0	0	0	0
smc2_1	30.205621460532	225.407991984982	306.739407994196	201.091632096412	5.48004974328546	27.0023864212685
smc3	0	0	0	0	0	0
smc3_1	138.183852044055	33.7939132622789	167.299651998027	5.95415571549381	4.25737244058294	36.3172437734155
smc3_2	291.394034236444	245.036743745572	274.551773818147	193.825591230507	26.7105072769452	122.861521843946
smc4	0	0	0	0	0	0
smc5	0	0	0	0	0	0
smc6	0	0	0	0	0	0
smc6_1	10.0558494496382	13.5905067589087	4.9508633660854	5.38765617200685	1.77439774346504	20.4473995181213
smchd1	0	0	0	0	0	0
smco4	0	0	0	0	0	0
smcr8a	0	0	0	0	0	0
smcr8b	0	0	0	0	0	0
smcr8b_1	24.2699330727734	22.4723833983168	9.66554958888705	18.646074320455	2.80115413958529	6.73963415104492
smdt1b	0	0	0	0	0	0
smek1	0	0	0	0	0	0
smfn	0	0	0	0	0	0
smg1	0	0	0	0	0	0
